ID,Name,Age,Department,Salary,Salary_sqrt,Salary_log,Age_sqrt,Age_log,Salary_Category,Age_Group
268,Ethan Martinez,56,Operations,69891,264.3690602169626,11.15470647245893,7.483314773547883,4.04305126783455,Medium,Senior
685,Charlie Martinez,44,Operations,79815,282.5154863011938,11.287479264593344,6.6332495807108,3.8066624897703196,Medium,Middle
847,Charlie Jones,58,Operations,106943,327.0214060271896,11.580060611955066,7.615773105863909,4.07753744390572,High,Senior
749,Fiona Davis,55,Operations,35105,187.36328348958875,10.46612733501629,7.416198487095663,4.02535169073515,Low,Senior
1973,Alice Johnson,23,IT,30645,175.0571335307419,10.330257427138122,4.795831523312719,3.1780538303479458,Low,Young
125,George Williams,48,Sales,108612,329.56334747662703,11.59554638465856,6.928203230275509,3.8918202981106265,High,Senior
976,Bob Garcia,61,Marketing,60090,245.13261716874806,11.003615358893612,7.810249675906654,4.127134385045092,Medium,Senior
919,Fiona Brown,30,Sales,59139,243.18511467604262,10.987662793406468,5.477225575051661,3.4339872044851463,Medium,Young
737,Jane Rodriguez,63,Operations,111906,334.5235417724738,11.625423448196921,7.937253933193772,4.1588830833596715,High,Senior
987,Fiona Williams,51,Marketing,42763,206.7921661959176,10.66345190613339,7.14142842854285,3.9512437185814275,Low,Senior
1937,Jane Rodriguez,22,Marketing,47071,216.95852138139216,10.759433623401165,4.69041575982343,3.1354942159291497,Low,Young
186,Ethan Davis,23,Marketing,111571,334.0224543350342,11.622425401392318,4.795831523312719,3.1780538303479458,High,Young
655,Ethan Jones,46,Marketing,108645,329.6134099213805,11.595850169544375,6.782329983125268,3.8501476017100584,High,Senior
274,Ethan Johnson,56,HR,59301,243.51796648296815,10.990398311229896,7.483314773547883,4.04305126783455,Medium,Senior
302,Hannah Williams,49,Marketing,113362,336.69273826443003,11.638350338375714,7.0,3.912023005428146,High,Senior
867,George Johnson,61,Sales,60573,246.11582639074635,11.011621037087874,7.810249675906654,4.127134385045092,Medium,Senior
114,Charlie Miller,56,HR,54596,233.6578695443404,10.907734215168517,7.483314773547883,4.04305126783455,Medium,Senior
447,Hannah Jones,25,Marketing,102930,320.82705621565026,11.541814139813933,5.0,3.258096538021482,High,Young
572,George Jones,43,Finance,53911,232.18742429339278,10.895108366626053,6.557438524302,3.784189633918261,Medium,Middle
933,Bob Garcia,55,IT,115120,339.293383371972,11.65373902811143,7.416198487095663,4.02535169073515,High,Senior
461,Ethan Jones,64,IT,79723,282.35261642138187,11.286325948682629,8.0,4.174387269895637,Medium,Senior
143,Bob Johnson,57,Operations,53171,230.5883778510964,10.88128722098749,7.54983443527075,4.060443010546419,Medium,Senior
291,Ethan Rodriguez,43,Finance,114328,338.12423752224566,11.646835535887075,6.557438524302,3.784189633918261,High,Middle
747,Diana Davis,45,Marketing,45078,212.31580252067909,10.716171785121514,6.708203932499369,3.828641396489095,Low,Middle
91,Fiona Jones,38,HR,107576,327.9878046513315,11.5859621492142,6.164414002968976,3.6635616461296463,High,Middle
622,Diana Garcia,32,Operations,66735,258.3311827867476,11.108499816436726,5.656854249492381,3.4965075614664802,Medium,Middle
27,Diana Jones,46,Marketing,43669,208.9712898940905,10.684416646479606,6.782329983125268,3.8501476017100584,Low,Senior
286,Bob Rodriguez,24,HR,39715,199.2862263178266,10.589509408153484,4.898979485566356,3.2188758248682006,Low,Young
879,Alice Garcia,27,Marketing,48489,220.20217982572288,10.789112870099398,5.196152422706632,3.332204510175204,Low,Young
969,George Rodriguez,54,Sales,45036,212.21687020592873,10.71523965313516,7.3484692283495345,4.007333185232471,Low,Senior
776,Alice Rodriguez,49,Operations,80057,282.9434572489705,11.290506650970476,7.0,3.912023005428146,High,Senior
264,Hannah Miller,61,HR,98619,314.03662206819126,11.499029359778117,7.810249675906654,4.127134385045092,High,Senior
725,Fiona Johnson,59,HR,76850,277.2183255125822,11.249623761243825,7.681145747868608,4.0943445622221,Medium,Senior
77,Diana Brown,47,Sales,119152,345.1840088996013,11.68816366055654,6.855654600401044,3.871201010907891,High,Senior
400,Bob Brown,30,Marketing,42411,205.93931144878582,10.655186620045688,5.477225575051661,3.4339872044851463,Low,Young
255,Diana Williams,24,HR,90963,301.6007294420887,11.41821910283132,4.898979485566356,3.2188758248682006,High,Young
609,Diana Smith,57,Sales,118199,343.8008144260278,11.680133383954136,7.54983443527075,4.060443010546419,High,Senior
56,Unknown,23,Operations,90576,300.9584688956269,11.413955596667712,4.795831523312719,3.1780538303479458,High,Young
217,Bob Smith,41,HR,81501,285.48379989064176,11.308382838805157,6.4031242374328485,3.7376696182833684,High,Middle
673,Fiona Brown,62,Marketing,66727,258.3156983228081,11.108379933921448,7.874007874011811,4.143134726391533,Medium,Senior
510,Diana Johnson,44,Marketing,53888,232.13789005675054,10.894681654436946,6.6332495807108,3.8066624897703196,Medium,Middle
448,John Johnson,37,Sales,44056,209.8952119511067,10.693239529068588,6.082762530298219,3.6375861597263857,Low,Middle
5,Alice Smith,29,Operations,95661,309.2911249939125,11.468576424396037,5.385164807134504,3.4011973816621555,High,Young
163,Diana Garcia,34,Marketing,106666,326.5976117487695,11.577467111102917,5.830951894845301,3.5553480614894135,High,Middle
834,George Brown,25,HR,74629,273.18308878845335,11.220297850125434,5.0,3.258096538021482,Medium,Young
70,Charlie Brown,35,Operations,103297,321.39850653044425,11.54537329383608,5.916079783099616,3.58351893845611,High,Middle
417,John Miller,37,Sales,100017,316.25464423467366,11.513105448772173,6.082762530298219,3.6375861597263857,High,Middle
597,Diana Rodriguez,34,IT,96912,311.30692250574833,11.481568947807082,5.830951894845301,3.5553480614894135,High,Middle
165,Ethan Miller,24,Marketing,110758,332.80324517648563,11.615111948713986,4.898979485566356,3.2188758248682006,High,Young
257,Jane Johnson,45,IT,78604,280.36404905051575,11.272190589625614,6.708203932499369,3.828641396489095,Medium,Middle
28,Diana Miller,48,Finance,67380,259.5765782962708,11.118118358049584,6.928203230275509,3.8918202981106265,Medium,Senior
913,George Williams,34,Operations,70846,266.1691191705003,11.168277901244215,5.830951894845301,3.5553480614894135,Medium,Middle
328,Jane Martinez,63,Sales,82130,286.5833212174079,11.316070812478937,7.937253933193772,4.1588830833596715,High,Senior
871,Fiona Davis,52,Marketing,102055,319.46048268917394,11.533276961218126,7.211102550927978,3.970291913552122,High,Senior
769,Unknown,48,Finance,39557,198.8894165107837,10.585523228341355,6.928203230275509,3.8918202981106265,Low,Senior
74,John Brown,37,Finance,31367,177.10731210201345,10.353543543972167,6.082762530298219,3.6375861597263857,Low,Middle
278,George Davis,54,Sales,112205,334.970147923662,11.628091746576775,7.3484692283495345,4.007333185232471,High,Senior
996,Charlie Miller,54,Sales,101986,319.35246985110354,11.53260063316345,7.3484692283495345,4.007333185232471,High,Senior
110,Jane Smith,56,Finance,89889,299.8149429231305,11.406341979567445,7.483314773547883,4.04305126783455,High,Senior
533,Bob Garcia,26,IT,89765,299.60807732769825,11.404961563442287,5.0990195135927845,3.295836866004329,High,Young
1990,John Johnson,57,IT,66116,257.13031715455105,11.099181178854801,7.54983443527075,4.060443010546419,Medium,Senior
643,John Jones,38,IT,119822,346.1531452984358,11.693770932880817,6.164414002968976,3.6635616461296463,High,Middle
567,Hannah Rodriguez,58,Sales,73950,271.93749281774296,11.211157990697956,7.615773105863909,4.07753744390572,Medium,Senior
329,Hannah Smith,52,IT,102909,320.79432663312485,11.541610098830137,7.211102550927978,3.970291913552122,High,Senior
672,Hannah Smith,55,Sales,36643,191.4236140083036,10.5090049831351,7.416198487095663,4.02535169073515,Low,Senior
667,Charlie Martinez,46,HR,66060,257.02139988724673,11.098333836583764,6.782329983125268,3.8501476017100584,Medium,Senior
529,Fiona Garcia,35,Operations,55227,235.00425528062252,10.919225350036044,5.916079783099616,3.58351893845611,Medium,Middle
294,Diana Johnson,59,Sales,77864,279.0412155936825,11.262731836929438,7.681145747868608,4.0943445622221,Medium,Senior
960,Alice Jones,29,Finance,50095,223.81912340101772,10.821696443566188,5.385164807134504,3.4011973816621555,Medium,Young
668,Diana Martinez,43,HR,99122,314.836465486449,11.504116782188833,6.557438524302,3.784189633918261,High,Middle
558,Diana Jones,28,Marketing,94946,308.1330881291394,11.461074120164662,5.291502622129181,3.367295829986474,High,Young
896,George Miller,22,Marketing,81578,285.6186268435587,11.30932715489007,4.69041575982343,3.1354942159291497,High,Young
997,Charlie Garcia,25,IT,43230,207.91825316695983,10.674313109478335,5.0,3.258096538021482,Low,Young
178,Fiona Johnson,45,IT,64084,253.14817795117546,11.067965606163924,6.708203932499369,3.828641396489095,Medium,Middle
2,Alice Smith,50,Finance,71235,266.89885724745994,11.173753587595897,7.0710678118654755,3.9318256327243257,Medium,Senior
768,Hannah Brown,24,IT,67481,259.77105304479176,11.119616174632077,4.898979485566356,3.2188758248682006,Medium,Young
904,Unknown,64,Marketing,81707,285.84436324685504,11.310907195270968,8.0,4.174387269895637,High,Senior
612,Alice Rodriguez,41,Sales,52656,229.46895214821546,10.871554462190879,6.4031242374328485,3.7376696182833684,Medium,Middle
300,John Jones,51,Finance,66035,256.9727612024278,11.097955326847758,7.14142842854285,3.9512437185814275,Medium,Senior
138,George Rodriguez,44,Sales,84691,291.0171816233536,11.346776425175827,6.6332495807108,3.8066624897703196,High,Middle
415,John Rodriguez,33,HR,91949,303.2309350973281,11.429000230032468,5.744562646538029,3.5263605246161616,High,Middle
222,Fiona Miller,40,HR,106329,326.08127821143,11.574302744645133,6.324555320336759,3.713572066704308,High,Middle
94,Charlie Martinez,56,HR,65631,256.18547968220213,11.091818660872107,7.483314773547883,4.04305126783455,Medium,Senior
677,John Brown,27,IT,44226,210.2997860198626,10.697090741295439,5.196152422706632,3.332204510175204,Low,Young
388,Alice Brown,37,Finance,39074,197.67144457407093,10.573238155289678,6.082762530298219,3.6375861597263857,Low,Middle
892,Alice Garcia,41,HR,94166,306.86479107255036,11.452825080717266,6.4031242374328485,3.7376696182833684,High,Middle
353,Charlie Garcia,34,Finance,61822,248.6403024451185,11.032030742493134,5.830951894845301,3.5553480614894135,Medium,Middle
899,Bob Johnson,59,Finance,36852,191.96874745645448,10.514692305429964,7.681145747868608,4.0943445622221,Low,Senior
8,Jane Brown,40,Marketing,91212,302.0132447426768,11.420952709763661,6.324555320336759,3.713572066704308,High,Middle
16,Jane Smith,24,Sales,42115,205.21939479493648,10.64818299497665,4.898979485566356,3.2188758248682006,Low,Young
727,Ethan Miller,39,Finance,36397,190.77997798511248,10.502269107060352,6.244997998398398,3.6888794541139363,Low,Middle
267,Alice Martinez,46,HR,50103,223.8369942614491,10.82185612420525,6.782329983125268,3.8501476017100584,Medium,Senior
478,George Johnson,47,Operations,77684,278.71849597757233,11.260417467526102,6.855654600401044,3.871201010907891,Medium,Senior
653,Jane Martinez,39,Sales,97364,312.03204963593083,11.48622208213568,6.244997998398398,3.6888794541139363,High,Middle
332,Alice Rodriguez,45,IT,35656,188.8279640307547,10.481700760003815,6.708203932499369,3.828641396489095,Low,Middle
820,Ethan Miller,46,Operations,54259,232.93561342139162,10.901542586212923,6.782329983125268,3.8501476017100584,Medium,Senior
853,Ethan Garcia,54,Marketing,60651,246.27423738588655,11.01290788992083,7.3484692283495345,4.007333185232471,Medium,Senior
952,Diana Brown,35,Sales,82756,287.67342595380615,11.323663881806612,5.916079783099616,3.58351893845611,High,Middle
64,Ethan Garcia,31,Operations,55923,236.48044316602588,10.931748905107716,5.5677643628300215,3.4657359027997265,Medium,Middle
971,Bob Miller,38,Marketing,79416,281.80844557961706,11.282467730111303,6.164414002968976,3.6635616461296463,Medium,Middle
772,Bob Johnson,40,IT,64742,254.4444929645757,11.078180865609573,6.324555320336759,3.713572066704308,Medium,Middle
664,Ethan Miller,32,Operations,89664,299.43947635540644,11.403835782382524,5.656854249492381,3.4965075614664802,High,Middle
265,Ethan Johnson,41,Marketing,59328,243.57339756221327,10.990853504231156,6.4031242374328485,3.7376696182833684,Medium,Middle
599,George Johnson,46,HR,38894,197.2156180427909,10.568620986640875,6.782329983125268,3.8501476017100584,Low,Senior
479,Ethan Miller,29,Finance,60111,245.17544738411308,11.00396476781375,5.385164807134504,3.4011973816621555,Medium,Young
431,Fiona Smith,60,Finance,83420,288.8252066562058,11.331655355212051,7.745966692414834,4.110873864173311,High,Senior
828,Diana Rodriguez,47,HR,37521,193.70338148829515,10.532682706603556,6.855654600401044,3.871201010907891,Low,Senior
44,John Johnson,47,Finance,61890,248.77700858399274,11.033130052302017,6.855654600401044,3.871201010907891,Medium,Senior
866,Charlie Garcia,52,Finance,39283,198.19939455003387,10.578572590277664,7.211102550927978,3.970291913552122,Low,Senior
211,John Brown,54,Marketing,62117,249.2328228785286,11.036791080994169,7.3484692283495345,4.007333185232471,Medium,Senior
355,Unknown,57,Sales,70108,264.7791532579557,11.157806452798765,7.54983443527075,4.060443010546419,Medium,Senior
209,Diana Brown,32,Finance,34358,185.35911091715994,10.444619272065825,5.656854249492381,3.4965075614664802,Low,Middle
441,Unknown,52,IT,119881,346.2383572049752,11.69426320464145,7.211102550927978,3.970291913552122,High,Senior
484,John Johnson,55,Marketing,90920,301.5294347157504,11.417746276586152,7.416198487095663,4.02535169073515,High,Senior
750,Alice Martinez,27,Sales,32839,181.21534151390162,10.399402563566365,5.196152422706632,3.332204510175204,Low,Young
983,George Smith,63,Operations,76305,276.2335967980723,11.242506851140195,7.937253933193772,4.1588830833596715,Medium,Senior
472,Diana Davis,33,Sales,53472,231.24013492471414,10.886932132596673,5.744562646538029,3.5263605246161616,Medium,Middle
250,Ethan Garcia,30,Sales,88576,297.6172038038124,11.391627509213443,5.477225575051661,3.4339872044851463,High,Young
201,John Jones,32,HR,53711,231.75633756167272,10.891391719219817,5.656854249492381,3.4965075614664802,Medium,Middle
954,Diana Jones,25,Marketing,31283,176.8700087634984,10.350862063721502,5.0,3.258096538021482,Low,Young
1285,Jane Miller,28,Operations,95061,308.31963933554414,11.462284589290249,5.291502622129181,3.367295829986474,High,Young
459,John Smith,54,Operations,63160,251.31653347919632,11.053442301049815,7.3484692283495345,4.007333185232471,Medium,Senior
486,John Miller,28,Finance,66224,257.3402417034693,11.10081331414027,5.291502622129181,3.367295829986474,Medium,Young
806,Jane Williams,44,IT,58228,241.3047865252573,10.972138791405325,6.6332495807108,3.8066624897703196,Medium,Middle
159,Diana Williams,60,HR,51675,227.3213584333861,10.852748736080192,7.745966692414834,4.110873864173311,Medium,Senior
348,Ethan Johnson,63,Marketing,80200,283.1960451701259,11.2922912626048,7.937253933193772,4.1588830833596715,High,Senior
406,John Smith,46,Finance,101229,318.16505150628973,11.525150434592797,6.782329983125268,3.8501476017100584,High,Senior
775,Charlie Brown,39,IT,47015,216.82942604729644,10.758243248292487,6.244997998398398,3.6888794541139363,Low,Middle
386,Bob Martinez,56,Finance,80331,283.4272393401876,11.293923326156568,7.483314773547883,4.04305126783455,High,Senior
633,Ethan Williams,49,Operations,40805,202.00247523235947,10.616584408403694,7.0,3.912023005428146,Low,Senior
347,George Smith,50,HR,53429,231.14713928578047,10.886127664951816,7.0710678118654755,3.9318256327243257,Medium,Senior
107,Fiona Williams,44,IT,103770,322.1335126931068,11.549941827249432,6.6332495807108,3.8066624897703196,High,Middle
122,Jane Johnson,47,Operations,38906,197.24603925047518,10.568929462003851,6.855654600401044,3.871201010907891,Low,Senior
634,Jane Brown,57,Marketing,65851,256.61449686251166,11.095165078767913,7.54983443527075,4.060443010546419,Medium,Senior
538,Alice Brown,57,IT,94379,307.21165342480094,11.455084465280379,7.54983443527075,4.060443010546419,High,Senior
60,Diana Johnson,50,IT,57208,239.18193911748438,10.954466507648174,7.0710678118654755,3.9318256327243257,Medium,Senior
1878,Hannah Brown,36,Sales,36823,191.89319946261776,10.513905085497077,6.0,3.6109179126442243,Low,Middle
466,Hannah Smith,54,IT,50281,224.23425251285764,10.825402439160504,7.3484692283495345,4.007333185232471,Medium,Senior
705,Hannah Davis,60,HR,57386,239.55375179696102,10.957573075820763,7.745966692414834,4.110873864173311,Medium,Senior
1413,Alice Martinez,50,IT,106373,326.1487390746743,11.574716465126436,7.0710678118654755,3.9318256327243257,High,Senior
487,Jane Smith,25,Marketing,37788,194.39135783259502,10.539773333966417,5.0,3.258096538021482,Low,Young
645,Diana Jones,54,Operations,84341,290.41521998683197,11.34263524055982,7.3484692283495345,4.007333185232471,High,Senior
182,Jane Miller,23,Operations,61910,248.81720197767677,11.033453148862234,4.795831523312719,3.1780538303479458,Medium,Young
585,Ethan Garcia,40,Sales,94028,306.63985390030433,11.451358524310818,6.324555320336759,3.713572066704308,High,Middle
808,Unknown,45,Sales,56928,238.59589267210782,10.949560156359622,6.708203932499369,3.828641396489095,Medium,Middle
323,George Smith,44,Finance,108222,328.9711233527952,11.591949192120943,6.6332495807108,3.8066624897703196,High,Middle
398,George Rodriguez,47,Operations,71779,267.91603162184975,11.181361164701599,6.855654600401044,3.871201010907891,Medium,Senior
524,John Williams,40,Sales,36910,192.11975432005946,10.516264888585782,6.324555320336759,3.713572066704308,Low,Middle
856,Jane Brown,27,HR,46994,216.78099547700208,10.757796492054402,5.196152422706632,3.332204510175204,Low,Young
1595,Hannah Williams,22,Sales,57044,238.83885781003056,10.95159570903047,4.69041575982343,3.1354942159291497,Medium,Young
724,George Brown,55,Operations,64865,254.68608128439215,11.080078882520827,7.416198487095663,4.02535169073515,Medium,Senior
410,Bob Smith,60,Marketing,57605,240.01041644062033,10.961382007925678,7.745966692414834,4.110873864173311,Medium,Senior
1838,George Smith,39,Operations,80669,284.0228864017828,11.29812203793102,6.244997998398398,3.6888794541139363,High,Middle
333,Jane Jones,53,IT,104520,323.295530436163,11.557143287135661,7.280109889280518,3.9889840465642745,High,Senior
755,Diana Garcia,32,IT,47069,216.9539121564762,10.759391134395187,5.656854249492381,3.4965075614664802,Low,Middle
748,John Johnson,26,Operations,86614,294.3025653982649,11.36922828971304,5.0990195135927845,3.295836866004329,High,Young
173,Hannah Brown,63,Operations,111929,334.5579172579839,11.625628954883313,7.937253933193772,4.1588830833596715,High,Senior
49,Hannah Rodriguez,29,Sales,108916,330.0242415338607,11.59834140325744,5.385164807134504,3.4011973816621555,High,Young
818,Fiona Davis,56,HR,37345,193.24854462582636,10.527981089779026,7.483314773547883,4.04305126783455,Low,Senior
116,Alice Johnson,56,IT,94106,306.7670125681704,11.452187711754679,7.483314773547883,4.04305126783455,High,Senior
220,Fiona Jones,47,Finance,47625,218.23152842795196,10.771134109583889,6.855654600401044,3.871201010907891,Low,Senior
600,Fiona Williams,54,HR,48037,219.17344729688404,10.779747643353929,7.3484692283495345,4.007333185232471,Low,Senior
292,Hannah Rodriguez,51,IT,65585,256.09568524284043,11.09111753752189,7.14142842854285,3.9512437185814275,Medium,Senior
360,Hannah Johnson,35,Marketing,104270,322.9086558146127,11.554748558223888,5.916079783099616,3.58351893845611,High,Middle
594,George Martinez,60,Finance,33754,183.72261700726995,10.426883833475971,7.745966692414834,4.110873864173311,Low,Senior
492,Charlie Garcia,42,Sales,46531,215.71045408139125,10.747895526936658,6.48074069840786,3.7612001156935624,Low,Middle
742,Charlie Garcia,31,Marketing,32096,179.15356541246953,10.376517846806717,5.5677643628300215,3.4657359027997265,Low,Middle
732,Ethan Davis,59,HR,53284,230.83327316485378,10.883410144655057,7.681145747868608,4.0943445622221,Medium,Senior
136,Ethan Rodriguez,51,IT,43467,208.4874096918085,10.679780314182743,7.14142842854285,3.9512437185814275,Low,Senior
224,Bob Johnson,53,Marketing,69532,263.6892110041668,11.149556739005355,7.280109889280518,3.9889840465642745,Medium,Senior
900,Charlie Martinez,58,Finance,32551,180.41895687537937,10.390594089681526,7.615773105863909,4.07753744390572,Low,Senior
629,Diana Johnson,33,Marketing,67900,260.57628441590765,11.125806040978839,5.744562646538029,3.5263605246161616,Medium,Middle
972,Bob Garcia,54,Sales,39587,198.96482101115262,10.586281321016582,7.3484692283495345,4.007333185232471,Low,Senior
146,Hannah Brown,28,HR,78713,280.5583718230486,11.273576309309085,5.291502622129181,3.367295829986474,Medium,Young
232,Alice Martinez,22,Finance,40106,200.26482466973576,10.599306161651231,4.69041575982343,3.1354942159291497,Low,Young
57,Diana Johnson,27,Finance,103384,321.53382403722316,11.546215162834871,5.196152422706632,3.332204510175204,High,Young
30,Bob Miller,49,HR,77414,278.2337147076177,11.256935839250938,7.0,3.912023005428146,Medium,Senior
992,Charlie Williams,59,Operations,55556,235.7032032026718,10.925164799730116,7.681145747868608,4.0943445622221,Medium,Senior
699,Diana Davis,61,Finance,106256,325.9693237100694,11.573615966969458,7.810249675906654,4.127134385045092,High,Senior
460,Fiona Jones,54,Sales,94641,307.6377740135304,11.457856631142416,7.3484692283495345,4.007333185232471,High,Senior
777,Fiona Miller,63,Operations,62591,250.1819338001847,11.044392753394488,7.937253933193772,4.1588830833596715,Medium,Senior
429,Hannah Brown,47,HR,46052,214.59729728027799,10.73754818614131,6.855654600401044,3.871201010907891,Low,Senior
442,Alice Smith,31,Marketing,40749,201.8638154796446,10.61521111866901,5.5677643628300215,3.4657359027997265,Low,Middle
817,Ethan Garcia,59,Marketing,36304,190.53608582103286,10.499710751814348,7.681145747868608,4.0943445622221,Low,Senior
842,Charlie Martinez,29,IT,43140,207.70170918892313,10.672229100017557,5.385164807134504,3.4011973816621555,Low,Young
532,Diana Garcia,37,Finance,47153,217.14741536569116,10.76117412009423,6.082762530298219,3.6375861597263857,Low,Middle
522,Hannah Martinez,33,Finance,91558,302.5855250999294,11.424738852206946,5.744562646538029,3.5263605246161616,High,Middle
1877,John Brown,25,Marketing,57624,240.04999479275145,10.96171178029895,5.0,3.258096538021482,Medium,Young
233,Unknown,32,IT,98008,313.0622941205153,11.492814590170669,5.656854249492381,3.4965075614664802,High,Middle
1493,Diana Williams,57,Operations,118340,344.0058139043583,11.681325566423139,7.54983443527075,4.060443010546419,High,Senior
435,Bob Davis,58,Operations,83744,289.38555596297476,11.33553174641257,7.615773105863909,4.07753744390572,High,Senior
364,John Jones,49,IT,85099,291.71732893333575,11.351582314561465,7.0,3.912023005428146,High,Senior
601,Bob Miller,59,Finance,113986,337.61812747540677,11.643839685786418,7.681145747868608,4.0943445622221,High,Senior
86,Ethan Jones,45,Marketing,109973,331.621772505968,11.607999253199903,6.708203932499369,3.828641396489095,High,Middle
675,Jane Davis,22,Finance,95697,309.34931711578093,11.468952678581077,4.69041575982343,3.1354942159291497,High,Young
321,Charlie Garcia,42,Finance,70461,265.44490953868376,11.162828836391618,6.48074069840786,3.7612001156935624,Medium,Middle
607,Jane Martinez,32,Operations,86447,294.01870688784413,11.367298356083847,5.656854249492381,3.4965075614664802,High,Middle
120,George Miller,22,IT,69310,263.2679243660344,11.146358902740426,4.69041575982343,3.1354942159291497,Medium,Young
616,Diana Johnson,36,IT,68787,262.27275878367544,11.13878459010409,6.0,3.6109179126442243,Medium,Middle
156,Alice Johnson,32,Sales,54611,233.6899655526527,10.908008917804642,5.656854249492381,3.4965075614664802,Medium,Middle
463,Bob Rodriguez,33,Sales,36172,190.1893793038928,10.496068263171036,5.744562646538029,3.5263605246161616,Low,Middle
144,Diana Williams,34,Finance,116365,341.1231449198368,11.664495675391134,5.830951894845301,3.5553480614894135,High,Middle
380,Charlie Brown,26,Sales,67846,260.4726473163737,11.12501044910495,5.0990195135927845,3.295836866004329,Medium,Young
476,Ethan Johnson,44,Marketing,55431,235.43788989880113,10.922912323307218,6.6332495807108,3.8066624897703196,Medium,Middle
527,Bob Smith,28,IT,64964,254.8803640926464,11.081603942316837,5.291502622129181,3.367295829986474,Medium,Young
117,Fiona Garcia,58,IT,99967,316.1755841300843,11.512605413759303,7.615773105863909,4.07753744390572,High,Senior
766,Jane Miller,24,Marketing,31431,177.2879014484632,10.355581761238296,4.898979485566356,3.2188758248682006,Low,Young
587,Hannah Johnson,24,Sales,54858,234.2178473131371,10.912521536108178,4.898979485566356,3.2188758248682006,Medium,Young
620,Bob Martinez,37,Sales,33081,181.8818297686715,10.406744606802166,6.082762530298219,3.6375861597263857,Low,Middle
253,Alice Jones,40,HR,30661,175.10282693320517,10.3307793818704,6.324555320336759,3.713572066704308,Low,Middle
251,Fiona Davis,62,Finance,39686,199.21345336096155,10.58877895713049,7.874007874011811,4.143134726391533,Low,Senior
743,Hannah Miller,38,Marketing,55279,235.1148655444823,10.920166458441551,6.164414002968976,3.6635616461296463,Medium,Middle
171,Charlie Smith,58,Finance,82249,286.7908645685912,11.317518668627619,7.615773105863909,4.07753744390572,High,Senior
646,Fiona Johnson,41,IT,42087,205.15116377929715,10.647517943410643,6.4031242374328485,3.7376696182833684,Low,Middle
62,Hannah Williams,47,Finance,96024,309.87739510974336,11.472363853214105,6.855654600401044,3.871201010907891,High,Senior
241,Jane Smith,28,Operations,34255,185.08106332091353,10.441617010829464,5.291502622129181,3.367295829986474,Low,Young
841,Fiona Johnson,55,Sales,77945,279.18631771632363,11.263771558223787,7.416198487095663,4.02535169073515,Medium,Senior
715,George Jones,44,Marketing,79811,282.5084069545542,11.287429148072421,6.6332495807108,3.8066624897703196,Medium,Middle
103,Bob Smith,29,IT,41556,203.85288813259427,10.634821257814647,5.385164807134504,3.4011973816621555,Low,Young
557,Ethan Martinez,59,Sales,106971,327.0642138785593,11.58032239695628,7.681145747868608,4.0943445622221,High,Senior
684,Bob Martinez,24,Marketing,108229,328.98176241244744,11.592013871289192,4.898979485566356,3.2188758248682006,High,Young
814,Ethan Jones,44,IT,72891,269.9833328188983,11.196734172605947,6.6332495807108,3.8066624897703196,Medium,Middle
305,Hannah Garcia,40,Finance,34437,185.57208841849035,10.446915884846131,6.324555320336759,3.713572066704308,Low,Middle
736,Ethan Davis,51,IT,100553,317.10093030453254,11.518450175612928,7.14142842854285,3.9512437185814275,High,Senior
752,George Garcia,34,HR,73619,271.3282145299305,11.206672006933012,5.830951894845301,3.5553480614894135,Medium,Middle
269,Diana Williams,46,Sales,40754,201.87619968683777,10.615333810528558,6.782329983125268,3.8501476017100584,Low,Senior
71,Hannah Martinez,44,IT,55426,235.42727114758816,10.92282211863275,6.6332495807108,3.8066624897703196,Medium,Middle
756,George Williams,44,Sales,37531,193.72919243108407,10.53294918140994,6.6332495807108,3.8066624897703196,Low,Middle
1623,Ethan Miller,33,Finance,110102,331.8162141909283,11.609171570295956,5.744562646538029,3.5263605246161616,High,Middle
344,Hannah Johnson,30,Finance,41138,202.82504776284412,10.624711855667964,5.477225575051661,3.4339872044851463,Low,Young
770,John Martinez,50,Operations,104971,323.99228385873636,11.561448926911115,7.0710678118654755,3.9318256327243257,High,Senior
613,Alice Johnson,39,Operations,85147,291.79958875913445,11.35214619785257,6.244997998398398,3.6888794541139363,High,Middle
501,John Davis,39,HR,58138,241.11822826157297,10.970591974102547,6.244997998398398,3.6888794541139363,Medium,Middle
975,Diana Martinez,61,Marketing,111835,334.4174038533282,11.624788791448928,7.810249675906654,4.127134385045092,High,Senior
320,Diana Davis,54,Operations,61750,248.49547279578354,11.030865448691081,7.3484692283495345,4.007333185232471,Medium,Senior
875,Jane Jones,49,HR,30781,175.44514812328097,10.334685382539899,7.0,3.912023005428146,Low,Senior
48,Fiona Johnson,28,Marketing,72287,268.86241834812097,11.18841341926773,5.291502622129181,3.367295829986474,Medium,Young
944,Hannah Jones,58,Marketing,32591,180.52977593737828,10.391822138466587,7.615773105863909,4.07753744390572,Low,Senior
539,Bob Garcia,44,Finance,87866,296.4219964847413,11.383579586561892,6.6332495807108,3.8066624897703196,High,Middle
432,Charlie Jones,57,Operations,30671,175.13137925568907,10.331105465285425,7.54983443527075,4.060443010546419,Low,Senior
93,Diana Johnson,56,Finance,36471,190.97382019533464,10.504300121893277,7.483314773547883,4.04305126783455,Low,Senior
885,Charlie Jones,29,HR,50354,224.39696967650877,10.826853198082246,5.385164807134504,3.4011973816621555,Medium,Young
